# Created by: riboviz
# Date: 2023-04-05 11:45:49
# File: /exports/csce/eddie/biology/groups/wallace_rna/riboviz-david/riboviz/riboviz/rscripts/generate_stats_figs.R
# Version: commit bb25145b6ec95e37fe5129429ddf94067d6b99f6 date 2023-03-09 14:39:35 GMT
gene	Ct_fr0	Ct_fr1	Ct_fr2	pval_fr0vs1	pval_fr0vs2	pval_fr0vsboth
augustus_masked-SAKL0H-processed-gene-5.128	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.148	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.149	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.150	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-5.98	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.129	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.152	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.130	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.131	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.153	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.132	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.154	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.133	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.155	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.156	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.157	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-5.105	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-5.106	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.134	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.159	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.135	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.160	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-5.161	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.11	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.12	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.15	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.13	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-6.117	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.14	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-6.141	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-6.142	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.40	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.41	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.17	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.42	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.43	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-6.119	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.19	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-6.121	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-6.122	1	0	0	0.5	0.5	0.5
maker-SAKL0H-snap-gene-6.8	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.47	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.21	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.48	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.22	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.23	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.24	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.49	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.50	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.25	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.51	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.26	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.52	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.27	2	0	0	0.17288929307558	0.17288929307558	0.0912112197258678
snap_masked-SAKL0H-processed-gene-6.129	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.53	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.29	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.30	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-6.132	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.32	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.54	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.55	0	0	0	1	1	1
genemark-SAKL0H-processed-gene-6.81	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.34	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.56	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.35	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.36	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.37	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-6.163	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-6.140	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.58	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-6.59	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.3	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.0	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.1	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.4	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.2	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.28	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.5	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.6	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.29	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.7	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.30	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.8	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.31	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.9	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.10	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-7.74	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.11	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.32	0	0	0	1	1	1
genemark-SAKL0H-processed-gene-7.153	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.12	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.34	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.35	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.13	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.14	0	0	0	1	1	1
genemark-SAKL0H-processed-gene-7.156	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.37	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.15	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.38	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.16	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.17	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.39	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-7.82	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-7.83	0	0	0	1	1	1
maker-SAKL0H-snap-gene-7.55	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-7.106	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.40	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.41	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.20	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.42	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.43	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-7.85	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-7.86	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.44	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.22	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.23	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.45	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.24	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.25	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.46	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.47	0	0	0	1	1	1
maker-SAKL0H-snap-gene-7.56	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.48	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.49	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-7.50	0	0	0	1	1	1
maker-SAKL0H-snap-gene-8.48	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.2	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.3	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.4	1	1	0	0.681324055883031	0.5	0.630558659818236
maker-SAKL0H-augustus-gene-8.47	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.5	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.6	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.7	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.8	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.9	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.26	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.10	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.27	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.11	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.28	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-8.66	0	0	0	1	1	1
maker-SAKL0H-augustus-gene-8.43	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.29	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.30	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.13	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-8.87	0	0	0	1	1	1
maker-SAKL0H-snap-gene-8.50	3	0	0	0.0744573365893828	0.0744573365893828	0.0206134166685819
augustus_masked-SAKL0H-processed-gene-8.16	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.31	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-8.72	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.32	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.33	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.34	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0H-processed-gene-8.35	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.36	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.37	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-8.73	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.19	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.20	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.21	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-8.95	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.22	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.39	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-8.79	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-8.97	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-8.98	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-8.99	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.41	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-8.42	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-8.80	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.113	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.114	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.52	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.53	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.48	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.54	2	0	0	0.17288929307558	0.17288929307558	0.0912112197258678
snap_masked-SAKL0H-processed-gene-9.55	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.49	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.118	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.119	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.77	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.120	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.135	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.121	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.136	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.137	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.81	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.122	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.138	0	0	0	1	1	1
maker-SAKL0H-snap-gene-9.107	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.85	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.142	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.123	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.62	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.143	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.124	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.144	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.145	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0H-processed-gene-9.146	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.64	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.65	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.66	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.67	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.147	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.92	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.127	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.128	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.69	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.130	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.149	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.131	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.150	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.132	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.151	0	0	0	1	1	1
maker-SAKL0H-augustus-gene-9.103	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.74	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.75	0	0	0	1	1	1
maker-SAKL0H-augustus-gene-9.104	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-9.100	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-9.134	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.7	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-10.97	0	0	0	1	1	1
maker-SAKL0H-snap-gene-10.1	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.5	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.6	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.9	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.28	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.29	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.10	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.30	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.11	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.31	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.32	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.33	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.12	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.34	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.35	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.13	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.14	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.15	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.36	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.16	0	0	0	1	1	1
genemark-SAKL0H-processed-gene-10.84	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.17	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.37	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.38	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.39	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.18	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.40	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.41	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.19	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.20	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.42	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.21	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.22	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.43	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.44	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.45	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.23	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.46	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.47	1	0	0	0.5	0.5	0.5
augustus_masked-SAKL0H-processed-gene-10.24	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-10.48	0	0	1	1	0.977249868051821	1
augustus_masked-SAKL0H-processed-gene-10.25	0	0	1	1	0.977249868051821	1
augustus_masked-SAKL0H-processed-gene-10.26	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.0	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.1	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.2	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.3	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.4	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.5	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.6	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.7	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-11.78	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-11.60	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.27	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.9	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.28	0	0	0	1	1	1
maker-SAKL0H-snap-gene-11.49	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.30	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.31	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.32	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-11.85	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.34	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.10	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.35	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.11	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-11.88	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.12	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.37	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.13	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.38	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-11.65	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.39	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.15	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.40	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.16	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.41	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.17	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-11.93	0	0	0	1	1	1
genemark-SAKL0H-processed-gene-11.118	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.19	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.20	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-11.72	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-11.73	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.22	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.43	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-11.75	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.44	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.45	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.46	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.24	0	0	0	1	1	1
genemark-SAKL0H-processed-gene-11.125	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-11.47	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-11.77	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.75	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.74	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.76	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-12.3	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.78	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.94	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.79	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-12.6	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.95	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.81	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.96	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.82	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.97	0	0	0	1	1	1
maker-SAKL0H-snap-gene-12.108	0	3	2	0.977249868051821	0.977249868051821	0.997661132509476
snap_masked-SAKL0H-processed-gene-12.9	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.84	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.85	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.98	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.99	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.100	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-12.12	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.87	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.88	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.89	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.101	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.90	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.91	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.102	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.103	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.104	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-12.18	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.92	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-12.32	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.106	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.93	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-12.107	0	0	0	1	1	1
maker-SAKL0H-snap-gene-13.47	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.2	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.3	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-13.53	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-13.54	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.5	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.22	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.6	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.23	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.24	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.25	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.26	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.27	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.7	2	0	0	0.17288929307558	0.17288929307558	0.0912112197258678
augustus_masked-SAKL0H-processed-gene-13.8	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.28	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.9	0	0	0	1	1	1
maker-SAKL0H-augustus-gene-13.45	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.31	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.10	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.32	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-13.61	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-13.62	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.12	0	0	0	1	1	1
maker-SAKL0H-augustus-gene-13.46	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-13.89	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.13	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-13.65	0	0	0	1	1	1
snap_masked-SAKL0H-processed-gene-13.66	0	0	0	1	1	1
augustus_masked-SAKL0H-processed-gene-13.15	0	0	0	1	1	1
maker-SAKL0H-augustus-gene-13.41	0	0	0	1	1	1
